Gmatria	Word
159	חלקיהו | אחיקם | קטן
160	כסף | עיניך | נקי | עץ | נפל | מפיל | לחזקיה | הקנה | להחזיק
161	המבלעדי | אספך | ויספה | אלפים | הציון | ולכהנים
162	ויקמו | בעיניך
163	ויאספו | החקים | ונקבה | ונאכלנו
164	קטנה | נעמד
165	העץ | הנקי | נפלה | להציל | ואחיקם | עצה | הסלע | הכסף
166	ולמלכם | עמון | נפלו | עלינו | וכסף | עמנו
167	וכמצוה | זקני
168	ויקומו | כפסח
169	ללקט | ונקחה
170	מעמך | מעין | עמכם | פלני | לפני | מהכהנים | פסל
171	הכעיסו | לאסף | והכסף | ונפלה | העליון
172	בקע
174	עקד | החיצונה
175	העמודים | למעלה | צפה
176	סוסים | לקום | לפניו | לעיניו | העליונה | ולקלי | ויענם | צלמיו | כסוסיך | לעולם
179	בעקבה
180	מעיני | נקל | פנים | מפני | הצפה | נסע
181	נמצא | יהויקים | הסוסים | סוסיהם
182	לאמציהו | יעקב | ועונן | ויועץ
183	באפק
184	צמדים
185	העפל | עיניהם | פנימה | להקים
186	והצפה | מקום | מפניו | ונקל | ויצף | הנמצא
187	נמצאו | והסוסים
188	פקח | חפצי | במקום | ויעקב
189	הידענים
190	צק | למען | לפניך | נצים | וידענים | פקדו
191	אליקים | ועלליהם | הנמצאה | המקום | ונסכיהם
193	ומצאנו
194	ופקח | יפקד | פקדי | פקיד
195	להכעיס | קצה | מעליהם
196	יצילנו | ולמען
199	הפקיד | מקטן
200	יצק | למעני | צדוק | ויפקד | פעמי
201	הקומים | להכעיסו | ולקללה
202	ויקפו | רב
203	באר | פקחיה
204	ויפקח | צידנים | רד | ברב
205	הכעסים | מחזקים | הקיץ | הר
206	ראה | דבר | ויצק | ארגב
207	בהר | ראו | אור
208	חר | בור | ויקצב | הרג | בדבר | יצחק | ויקבץ
209	קטנים | רדה | גור | יקדמנה | אחר
210	נעמן | ההר | עצים | חרב
211	ירא | דברה | חגר | גבור | הדבר
212	הרבה | ודבר | ויצקו | וראה | חדר | הזקנים | בחרב | ראהו
213	חרה | הארז | וראו
214	בחדר | בדברו | בורו | האחר | ירד | רוח | הקטנים | הרגו | אזור
215	הורד | החרב | לפניהם | הנפלים | העצים | צדקיהו | ירה
216	דברי | חגרה | מלפניו | ויקללם | וענמלך | ונעמן
217	בחרבה | וירא | במצפה | ואחרב | יראו | להבקיע
218	והזקנים | ירח | לפקח
219	ירדה | אחרי
220	רך | ואזור | וטהר | זרחה | וירד | המצפה
221	האריה | יארי | יורה | גבורי
222	אראך | הורהו | רכב | החרדה | ויראה | ויור | ויקסמו | אוריה | וגבורה | וידבר
223	ויראו
224	ובחבור | ויחר | ויגהר | ארזיו | ירחו | אחריה | ברכב | דרך
225	מפניהם | ואחרי | הגבירה | כרה | וגורי | אחריו | הכעיסני | היורד
226	כדבר | נפצו | בדרך | וירדו | ואהרגהו | מקומם
227	בראדך | ייראו | הרכב | זכר | ברכה
228	רכבו | וידברו | ורכב | ויראהו
229	למקטן | הדרך
230	ויטהר | ברכבו | ירך
231	החריבו | ואחריו | צפונה
232	בחרבך | הברכה | רכבי | ויגזרו
233	וייראו | רגל | הבכור
234	יריחו
235	להר | הכרי | מקצה | הכיר | פסיליהם
236	ביריחו | וירידו | הנמצאים | וברכבו | ברוחך | לדבר
237	ברכיה
238	ברכיו | וירכב | והזהירה
239	אחריך | ברבלה | הפקדים | והזהירו
240	פעמים | ככר | מכעסים
241	אמר | צפניהו | ארם | ויכרה
242	זכריה
243	רגלי | מבאר | גרם | בארם
244	הברזל | וירכבו | צדקים
245	מרה | מהר | הרם
246	הראם | אמרה | וככר | מדבר
247	וארם | ואמר | ברמה | אמרו
248	מחר | זכריהו | אברהם
249	וירכבהו | ויברכהו | רגליו
250	קסמים | ככרי | מהרה
251	רומה | בטרם | ברגליו | מורה | מראי
252	יברכך | רבים | לרכב
254	חמור | ולירח
255	הקלעים | נהר | מזרח | הרים
256	הארמי | דברים | מבחור | יורם | וירם | האמרי
257	ויאמר | ויראם | ארון | נראו | יאמרו | הרבים | זמרי | זרים
258	הגרן | חרן | הרגים | בדברים
259	מאחרי | אחרים | בארון
260	וימרד | ניר | לכרי | ההרים | ונרד | סר
261	יראים | גבורים | יהורם | הדברים | אסר
262	ויורם | הנזר | ונראה
263	ויאמרו | חריהם
264	מדרך | מרדך | אחריהם
265	והחמור | צעקה | מאחריו
266	ומקניכם | סור | מכרו | צעקו | נחרבו | הראני | בירדן | סרו
267	המכבר | אסור | ויהורם | וימהרו | חרטים
269	הירדן | סגרו
270	קצף | יסר | כרים | סיר | מכרי | רע
271	ובחריהם | ירמיהו | לארם | אסיר | לאמר
272	רכבים | בער | והראני | עבר | רעב | המרכבה | בסיר
273	ארבע
274	הירדנה
275	הרע | הסיר | רעה
276	יסור | ויסר | חרחס | עור | ויצעק
277	הכרבים | ויאסר | הרעב | עזר | ברעה | הערב | זרע
278	ורבע | בצקלנו | עברו | בכורים | עובר
279	המפקדים | ויסגר
280	ערי | קצץ | עיר | הרעה | יער | והראובני
281	רפא | רעהו | יהרסו | ובארבע
282	המזכיר | בעיר | בערי | הערבה | ויצעקו
283	זרעו | והרעב | נרגל
284	וארבעה
285	מרמה | העיר | ארפד | היער
286	וערי | ויקצף | ועיר | ליורם | מרום
287	העביר | בעריה
288	ויעבר | ויאסרהו | רגליהם
290	העירה | ברגליהם | פרי | רץ | צר | ככרים | רמן | הרפה | לצעק
291	ירפא | רמליהו | ארמים | ליהורם | ובזרוע | והעיר | ארץ | וארפד
292	עזריה
293	זרעיו | ולגדרים | והעביר | החפר | בארץ
294	והרגלים | ויעברו
295	הכרמל | צרה
296	ארצה | כרמלו | הארץ | ויקצץ | ערכו | רוץ | וכרמל | רמון
297	ארצו | וארמים | אצרו | אמרנו
298	עכבור | רחץ | עזריהו | חצר
299	בארצו | ארחץ | בארמון
300	מצעק | רק | וירדף
301	שא | ואדרמלך | ארנן | קרא | אש
302	קבר | שב | לרעב | בש | והארץ | אשא | וירפו
303	חמריהם | באש
304	בקבר | ועכבור | מחרון | בבקר | חרוץ | ויעבירו | וירחמם | חצור | מאחריהם
305	דשא | להסיר | ובזרעך | יצהר | העריך
306	וירדפו | אשה | ויכרע | בדקר | ויצר | ויפרדו | וירץ
307	הקבר | קראו | הבקר | וקרא | ומנורה
308	ובקר | ושב | שבו | שוב | חציר | וארוצה | קרח
309	שדה
310	לעיר | קיר | יש | כרמים
311	האשה | קורה | שבט | בשדה | איש | שאי
