Gmatria	Word
524	עתדים
525	הרכש | העתים
526	למלכות | השרביט | ותען | וכשר
527	וכאשר
530	עתודים
532	למלכותו
534	עתידים
535	להנתן
536	מצות
537	לזרש
538	ולצוות
540	למדינות | שמר
541	הצמות | מאשר | מצאתי
542	אספתא
543	להתחנן
544	ותלקח
546	ותקם
550	משרי
552	ותוסף
555	השרים
556	ראשנה
561	והשרים
562	הראשון
570	עשר | שער
571	כרשנא
572	בשער
575	עשרה
576	עשרו
580	תקף
586	תקפו
590	משמרי
595	הפנימית | העשירי
597	ויתאפק
600	תר | שש
601	תאר
604	אגרת
605	ששה
606	ושש | דברת
607	זתר
608	רבות
609	האגרת
611	וששה
612	ותדבר
614	בהראתו
616	יותר | ארידתא
620	כתר
622	הראיות | בכתר
623	וזעקתם | וגבורתו
626	ועשרים
627	וראיתי | כראות
630	שלש
633	וכראות
635	שלשה
636	מירושלים | שלוש
637	לראות | בשלשה
641	תאמר
642	להראות
643	בשלושה
647	ותאמר
653	אחשדרפני
655	השלישי
656	ותכריך | וששן | שושן
658	בשושן
661	אסתר
662	וששון
664	ובשושן
667	ואסתר
670	רעת
674	וסחרת
680	שעשגז
685	ועטרת
686	שלושים
687	פורתא
688	הזכרנות
691	לאסתר
696	תאמרנה
698	הפרזות | האחשדרפנים
700	שרר
701	מאסתר
704	והאחשדרפנים
707	ותשא | ותקרא | אשתו
708	ותקרב
710	רעתם
711	לרעותה
716	ושתי
722	כשבת
726	נערות | והשתיה
729	ישתחוה
731	הנערות
736	ונערתי
738	ותלבש
741	משאת | נערותיה | שאלתי
743	בשאלתי
744	ותשלח
745	משתה
746	ותשם
747	במשתה
750	שתים | מחשבת | המשתה | שנת
751	ומשתה | שאלתך | נשאת
752	בשנת
756	מחשבתו | שנות
760	שנית
761	נקראתי | תמרוקיה
764	ובתמרוקי
765	ומשתחוה | השנית
770	רצפת
772	שבעת
775	הפרתמים | עשתה
776	ותעש
785	ממשתה
790	עשיתי
806	לעשות
808	תחת
809	אחשרש
810	ומשתחוים
811	להעשות | תמרוקיהן
812	ולעשות | בקשתי
814	בבקשתי
815	אחשורש
817	והשקות
818	ובקשתי
821	אחשורוש
822	בקשתך
828	ותכתב
830	לתת | ולשפחות
833	פתשגן
843	הבתולת
844	בתולות
850	תכלת
856	ותכלת
860	נתתי
866	לתלות
882	ותתחלחל
900	שתר | תנתן
902	ומתנות
906	שרות | ותרש | ותנתן
914	ותתחנן
923	החרשתי
928	תחרישי
956	משרתיו
970	עשרת
976	ועשרת
980	פרשת
986	ופרשת
995	המשרתים
1014	האחשתרנים
1021	פרמשתא
1030	שלשת
1035	פרשנדתא
1081	תפארת
1106	תשתו
1136	לשתות
1210	תרשיש
